Violation_ID,Seller_ID,Violation_Date,Violation_Year,Violation_Type,Severity_Level,Violation_Status,Reported_Source,Affected_Order_Count,Penalty_Amount,Fraud_Linked_Flag,Action_Taken,Resolved_Flag
V01007,62,2021-03-19,2021,Late Fulfillment,Low,Open,Compliance Team,6,559.59,0,Warning Issued,0
V01008,62,2022-03-05,2022,Late Fulfillment,Critical,Escalated,User,13,4189.81,0,Payout Hold,0
V01009,62,2022-03-04,2022,Late Fulfillment,Medium,Closed,System Detection,4,1005.75,0,No Action,1
V01010,62,2022-05-19,2022,Policy Breach,Low,Closed,System Detection,2,480.62,0,No Action,1
V01011,62,2022-02-04,2022,Policy Breach,High,Escalated,User,5,1240.92,0,Payout Hold,1
V01012,62,2022-07-08,2022,Listing Misrepresentation,Medium,Closed,Internal Audit,4,1343.04,0,Warning Issued,1
V01013,62,2023-09-17,2023,Fraud Suspicion,Critical,Under Investigation,Compliance Team,1,4728.33,1,No Action,1
V01014,62,2023-02-02,2023,Fraud Suspicion,Medium,Under Investigation,Compliance Team,4,598.71,1,Seller Suspended,1
V01015,62,2023-02-23,2023,Listing Misrepresentation,High,Open,User,15,2490.01,0,No Action,1
V01016,62,2024-01-02,2024,Fraud Suspicion,Low,Under Investigation,System Detection,15,496.84,1,Warning Issued,0
V01017,62,2024-02-26,2024,Fraud Suspicion,High,Under Investigation,User,3,2424.53,1,No Action,0
V01018,62,2025-02-19,2025,Policy Breach,Medium,Escalated,User,15,1355.13,1,No Action,0
V01019,62,2025-12-20,2025,Regulatory Non-Compliance,Critical,Escalated,User,6,7018.12,1,Seller Suspended,0
V01020,62,2025-02-03,2025,Fraud Suspicion,High,Escalated,System Detection,10,3767.87,1,Warning Issued,1
V01021,63,2021-12-01,2021,Late Fulfillment,High,Closed,User,6,1680.09,0,Warning Issued,1
V01022,63,2021-07-01,2021,Product Quality Issue,Medium,Closed,User,3,1293.49,0,Listing Removed,1
V01023,63,2021-10-25,2021,Product Quality Issue,Critical,Under Investigation,User,5,3163.38,0,Payout Hold,0
V01024,63,2022-07-18,2022,Fraud Suspicion,High,Open,System Detection,10,2641.09,1,Seller Suspended,0
V01025,63,2022-06-15,2022,Fraud Suspicion,Critical,Escalated,User,12,6891.21,1,Payout Hold,1
V01026,63,2023-02-13,2023,Policy Breach,Medium,Closed,User,11,819.87,0,Listing Removed,1
V01027,63,2023-07-26,2023,Policy Breach,Low,Under Investigation,Compliance Team,16,589.53,0,Payout Hold,1
V01028,63,2023-03-03,2023,Policy Breach,Critical,Escalated,Compliance Team,6,2524.27,0,Payout Hold,0
V01029,63,2023-11-17,2023,Fraud Suspicion,Medium,Closed,Compliance Team,13,1025.0,1,Seller Suspended,1
V01030,63,2023-05-18,2023,Product Quality Issue,Medium,Closed,Compliance Team,8,1261.86,1,Payout Hold,1
V01031,63,2024-01-05,2024,Fraud Suspicion,Critical,Under Investigation,System Detection,20,6700.08,1,Seller Suspended,0
V01032,63,2024-07-23,2024,Late Fulfillment,Critical,Under Investigation,User,1,2998.93,0,Payout Hold,0
V01033,63,2024-05-16,2024,Policy Breach,Medium,Closed,User,10,1319.4,0,No Action,1
V01034,63,2024-09-11,2024,Policy Breach,Critical,Escalated,User,3,7491.84,1,Seller Suspended,0
V01035,63,2025-10-16,2025,Product Quality Issue,Medium,Under Investigation,User,13,1423.61,0,Listing Removed,0
V01036,63,2025-03-08,2025,Policy Breach,Low,Closed,Compliance Team,8,455.03,0,Warning Issued,1
V01037,63,2025-05-14,2025,Policy Breach,High,Open,Internal Audit,2,1305.24,0,Warning Issued,0
V01038,63,2025-02-12,2025,Listing Misrepresentation,Medium,Closed,User,13,1051.52,0,Listing Removed,1
V01039,63,2025-01-07,2025,Counterfeit Risk,Medium,Escalated,Compliance Team,6,1220.4,0,Listing Removed,0
V01040,64,2021-09-28,2021,Listing Misrepresentation,High,Open,User,14,2687.87,0,Warning Issued,0
V01041,64,2021-09-13,2021,Regulatory Non-Compliance,Critical,Open,User,8,4151.42,0,Payout Hold,0
V01042,64,2021-01-15,2021,Policy Breach,Medium,Under Investigation,Compliance Team,5,334.5,0,Listing Removed,0
V01043,64,2021-12-18,2021,Regulatory Non-Compliance,Medium,Closed,User,10,1004.68,0,Warning Issued,1
V01044,64,2021-12-17,2021,Fraud Suspicion,High,Under Investigation,User,17,1090.63,1,Payout Hold,0
V01045,64,2022-10-22,2022,Late Fulfillment,Low,Closed,User,10,141.19,0,Warning Issued,1
V01046,64,2022-11-17,2022,Regulatory Non-Compliance,Medium,Open,User,11,772.65,0,Warning Issued,0
V01047,64,2023-07-09,2023,Listing Misrepresentation,High,Under Investigation,Internal Audit,9,2421.07,0,Warning Issued,1
V01048,64,2023-06-09,2023,Fraud Suspicion,Critical,Closed,System Detection,6,3826.82,1,Seller Suspended,1
V01049,64,2023-03-16,2023,Fraud Suspicion,Medium,Closed,User,18,324.55,1,Warning Issued,1
V01050,64,2023-03-16,2023,Fraud Suspicion,High,Escalated,Internal Audit,12,2953.75,1,Seller Suspended,1
V01051,64,2023-02-14,2023,Fraud Suspicion,High,Open,User,16,2115.85,1,Seller Suspended,0
V01052,64,2023-09-08,2023,Fraud Suspicion,Critical,Escalated,Compliance Team,4,5714.83,1,Listing Removed,1
V01053,64,2024-07-19,2024,Counterfeit Risk,Critical,Open,User,6,5225.01,0,Payout Hold,0
V01054,64,2024-02-15,2024,Regulatory Non-Compliance,Low,Closed,User,5,532.26,1,Warning Issued,1
V01055,64,2024-01-02,2024,Late Fulfillment,Low,Under Investigation,User,2,226.04,0,No Action,1
V01056,64,2025-10-09,2025,Product Quality Issue,Low,Closed,Internal Audit,14,19.51,0,No Action,1
V01057,65,2021-01-06,2021,Policy Breach,Medium,Closed,System Detection,5,656.31,0,No Action,1
V01058,65,2021-10-08,2021,Late Fulfillment,Medium,Escalated,User,16,926.15,0,Listing Removed,0
V01059,65,2022-04-12,2022,Policy Breach,Medium,Closed,Compliance Team,12,324.37,0,No Action,1
V01060,65,2022-08-13,2022,Policy Breach,Critical,Under Investigation,User,4,6044.87,0,Listing Removed,0
V01061,65,2022-10-24,2022,Policy Breach,Medium,Closed,User,14,1323.95,0,Warning Issued,1
V01062,65,2022-07-24,2022,Product Quality Issue,Medium,Closed,Internal Audit,12,462.06,0,No Action,1
V01063,65,2022-02-19,2022,Regulatory Non-Compliance,Critical,Closed,Compliance Team,13,6744.06,0,Listing Removed,1
V01064,65,2022-05-27,2022,Late Fulfillment,Low,Closed,User,15,20.76,0,Payout Hold,1
V01065,65,2023-04-08,2023,Late Fulfillment,Low,Under Investigation,Compliance Team,12,24.44,0,Warning Issued,1
V01066,65,2023-06-28,2023,Policy Breach,Low,Closed,User,10,202.59,0,Warning Issued,1
V01067,65,2024-04-28,2024,Product Quality Issue,High,Closed,System Detection,4,1580.92,0,Listing Removed,1
V01068,65,2024-03-10,2024,Listing Misrepresentation,Medium,Open,System Detection,10,683.52,0,Listing Removed,0
V01069,65,2024-02-05,2024,Policy Breach,High,Escalated,System Detection,8,3340.23,1,Warning Issued,1
V01070,65,2025-10-20,2025,Late Fulfillment,Low,Under Investigation,User,6,240.89,0,No Action,0
V01071,65,2025-05-06,2025,Late Fulfillment,Low,Under Investigation,User,3,160.92,0,No Action,0
V01072,65,2025-10-26,2025,Late Fulfillment,Low,Closed,Internal Audit,4,137.45,0,Warning Issued,1
V01073,66,2021-03-14,2021,Policy Breach,Low,Closed,Compliance Team,4,305.22,0,No Action,1
V01074,66,2021-02-05,2021,Product Quality Issue,High,Under Investigation,User,8,3299.36,0,Payout Hold,0
V01075,66,2023-09-09,2023,Listing Misrepresentation,Low,Open,Internal Audit,3,63.54,0,Warning Issued,0
V01076,66,2023-01-11,2023,Late Fulfillment,Low,Closed,User,7,383.91,0,Warning Issued,1
V01077,66,2023-01-17,2023,Fraud Suspicion,High,Under Investigation,System Detection,3,1380.55,1,Payout Hold,0
V01078,66,2024-09-18,2024,Late Fulfillment,Critical,Closed,Internal Audit,3,6352.27,0,Seller Suspended,1
V01079,66,2024-03-24,2024,Regulatory Non-Compliance,Low,Closed,Internal Audit,8,24.87,0,Listing Removed,1
V01080,66,2024-10-07,2024,Regulatory Non-Compliance,Critical,Escalated,User,3,7923.98,0,Seller Suspended,1
V01081,67,2022-03-11,2022,Product Quality Issue,Medium,Under Investigation,System Detection,9,321.66,0,Listing Removed,1
V01082,67,2023-12-17,2023,Product Quality Issue,High,Closed,Internal Audit,10,1961.92,0,No Action,1
V01083,67,2023-03-13,2023,Policy Breach,Low,Closed,System Detection,3,75.2,0,Warning Issued,1
V01084,67,2024-04-28,2024,Policy Breach,High,Escalated,User,3,2756.81,0,Warning Issued,0
V01085,67,2024-06-01,2024,Policy Breach,Medium,Closed,Internal Audit,11,1417.28,0,No Action,1
V01086,67,2025-08-06,2025,Product Quality Issue,Medium,Closed,User,16,1057.65,0,No Action,1
V01087,67,2025-03-08,2025,Regulatory Non-Compliance,Low,Closed,User,12,6.87,0,Warning Issued,1
V01088,67,2025-07-13,2025,Late Fulfillment,High,Open,Compliance Team,15,1000.74,0,Payout Hold,1
V01089,67,2025-01-19,2025,Listing Misrepresentation,Medium,Open,User,5,1058.77,0,No Action,0
V01090,67,2025-12-25,2025,Counterfeit Risk,Medium,Closed,User,6,1023.98,0,Warning Issued,1
V01091,68,2021-02-03,2021,Regulatory Non-Compliance,Medium,Escalated,User,11,774.84,0,Seller Suspended,0
V01092,68,2021-11-02,2021,Listing Misrepresentation,Medium,Open,Compliance Team,10,772.48,0,Seller Suspended,0
V01093,68,2021-03-13,2021,Late Fulfillment,High,Escalated,User,10,1044.18,0,Listing Removed,0
V01094,68,2021-07-03,2021,Listing Misrepresentation,Medium,Open,Compliance Team,17,389.16,0,Warning Issued,1
V01095,68,2021-02-01,2021,Policy Breach,High,Under Investigation,User,18,3894.99,0,Seller Suspended,1
V01096,68,2021-07-12,2021,Late Fulfillment,Critical,Open,Internal Audit,13,5028.72,0,Seller Suspended,0
V01097,68,2022-08-14,2022,Fraud Suspicion,High,Under Investigation,System Detection,4,3370.12,1,Payout Hold,1
V01098,68,2022-05-14,2022,Fraud Suspicion,High,Escalated,User,3,2651.44,1,Listing Removed,1
V01099,68,2022-10-20,2022,Product Quality Issue,Medium,Closed,Internal Audit,10,460.88,0,Warning Issued,1
V01100,68,2022-05-25,2022,Late Fulfillment,High,Open,User,5,2285.2,0,Listing Removed,1
V01101,68,2022-10-09,2022,Listing Misrepresentation,High,Open,Internal Audit,15,1880.27,0,Listing Removed,0
V01102,68,2023-07-18,2023,Late Fulfillment,High,Under Investigation,User,20,1189.66,1,Seller Suspended,0
V01103,68,2023-04-17,2023,Policy Breach,Medium,Under Investigation,User,16,1157.64,0,Warning Issued,0
V01104,68,2023-01-19,2023,Product Quality Issue,Low,Open,User,3,388.53,0,Listing Removed,0
V01105,68,2023-09-17,2023,Fraud Suspicion,Critical,Open,Compliance Team,8,7137.83,1,Seller Suspended,0
V01106,68,2024-08-05,2024,Policy Breach,Medium,Under Investigation,Compliance Team,2,1261.42,0,Payout Hold,0
V01107,68,2024-12-03,2024,Product Quality Issue,Critical,Escalated,User,10,7661.1,0,Seller Suspended,0
V01108,68,2024-10-27,2024,Counterfeit Risk,High,Under Investigation,Compliance Team,11,2363.27,0,Warning Issued,0
V01109,68,2024-04-12,2024,Listing Misrepresentation,Critical,Open,User,6,3753.41,0,Seller Suspended,0
V01110,68,2024-09-08,2024,Late Fulfillment,Medium,Closed,User,14,277.82,0,Seller Suspended,1
V01111,68,2024-02-18,2024,Regulatory Non-Compliance,Medium,Under Investigation,Compliance Team,13,1322.03,0,Listing Removed,1
V01112,68,2025-01-25,2025,Product Quality Issue,Medium,Closed,User,9,877.98,0,Warning Issued,1
V01113,68,2025-01-13,2025,Late Fulfillment,Low,Closed,System Detection,10,487.92,0,Warning Issued,1
V01114,68,2025-09-25,2025,Late Fulfillment,Medium,Closed,User,1,1492.82,0,Warning Issued,1
V01115,69,2021-10-05,2021,Fraud Suspicion,Critical,Closed,System Detection,11,6707.47,1,Seller Suspended,1
V01116,69,2021-07-22,2021,Counterfeit Risk,High,Under Investigation,System Detection,17,3792.8,1,Listing Removed,0
V01117,69,2021-10-19,2021,Fraud Suspicion,Critical,Escalated,Compliance Team,18,7973.58,1,Listing Removed,0
V01118,69,2021-09-05,2021,Listing Misrepresentation,Critical,Escalated,Compliance Team,1,5016.48,1,Payout Hold,0
V01119,69,2021-05-20,2021,Fraud Suspicion,High,Under Investigation,Compliance Team,5,2606.69,1,Payout Hold,1
V01120,69,2022-04-11,2022,Regulatory Non-Compliance,Critical,Under Investigation,User,5,5793.48,1,No Action,0
V01121,69,2022-04-01,2022,Regulatory Non-Compliance,Medium,Under Investigation,Compliance Team,9,890.79,0,Payout Hold,0
V01122,69,2022-01-23,2022,Fraud Suspicion,High,Closed,System Detection,6,2397.73,1,Seller Suspended,1
V01123,69,2023-07-21,2023,Product Quality Issue,High,Under Investigation,System Detection,15,2739.7,0,Payout Hold,0
V01124,69,2023-07-21,2023,Policy Breach,High,Open,User,4,2533.01,0,Seller Suspended,0
V01125,69,2023-01-04,2023,Policy Breach,Critical,Under Investigation,User,11,2763.58,0,Payout Hold,0
V01126,69,2024-08-06,2024,Listing Misrepresentation,High,Closed,Compliance Team,7,1521.56,0,Payout Hold,1
V01127,69,2024-05-27,2024,Product Quality Issue,High,Open,Internal Audit,13,2372.93,0,Seller Suspended,1
V01128,69,2024-10-06,2024,Policy Breach,High,Under Investigation,User,12,2619.51,0,Warning Issued,0
V01129,69,2024-10-13,2024,Fraud Suspicion,Critical,Open,Compliance Team,5,5417.11,1,Seller Suspended,0
V01130,69,2025-11-25,2025,Regulatory Non-Compliance,Medium,Escalated,Compliance Team,8,522.93,0,Warning Issued,0
V01131,69,2025-11-09,2025,Product Quality Issue,Critical,Open,User,13,6546.82,0,Listing Removed,0
V01132,69,2025-05-06,2025,Listing Misrepresentation,High,Escalated,User,18,1745.93,1,Payout Hold,0
V01133,69,2025-07-27,2025,Policy Breach,Medium,Closed,User,8,1397.86,0,Warning Issued,1
V01134,70,2022-12-10,2022,Fraud Suspicion,Medium,Closed,Internal Audit,9,348.95,1,Listing Removed,1
V01135,70,2022-06-25,2022,Policy Breach,Critical,Escalated,Internal Audit,4,7324.5,0,Payout Hold,0
V01136,70,2022-12-19,2022,Product Quality Issue,High,Escalated,Compliance Team,5,3997.19,1,Payout Hold,0
V01137,70,2022-07-26,2022,Policy Breach,Critical,Closed,Internal Audit,10,5698.12,0,Listing Removed,1
V01138,70,2023-03-24,2023,Fraud Suspicion,Critical,Open,User,8,5600.22,1,No Action,0
V01139,70,2023-08-19,2023,Late Fulfillment,Critical,Escalated,System Detection,4,7713.91,0,Seller Suspended,1
V01140,70,2023-10-26,2023,Product Quality Issue,Medium,Closed,Internal Audit,14,749.77,0,No Action,1
V01141,70,2023-08-20,2023,Fraud Suspicion,Critical,Under Investigation,Internal Audit,2,3858.82,1,Payout Hold,1
V01142,70,2024-10-27,2024,Late Fulfillment,Medium,Closed,System Detection,3,1470.06,0,No Action,1
V01143,70,2024-03-13,2024,Counterfeit Risk,Low,Open,System Detection,6,391.42,0,Warning Issued,0
V01144,70,2025-05-24,2025,Late Fulfillment,Low,Open,Internal Audit,11,10.01,1,Warning Issued,0
V01145,70,2025-11-27,2025,Late Fulfillment,High,Closed,User,14,2151.23,0,Seller Suspended,1
V01146,70,2025-12-05,2025,Counterfeit Risk,High,Open,Compliance Team,2,1700.6,0,Payout Hold,1
V01147,71,2021-07-20,2021,Policy Breach,Low,Escalated,User,11,372.26,0,Payout Hold,1
V01148,71,2021-09-27,2021,Late Fulfillment,Critical,Under Investigation,User,8,7336.41,0,Payout Hold,0
V01149,71,2022-08-20,2022,Counterfeit Risk,High,Escalated,Compliance Team,12,3293.44,0,Listing Removed,1
V01150,71,2022-01-10,2022,Fraud Suspicion,Critical,Under Investigation,User,2,3398.52,1,Listing Removed,0
V01151,71,2022-11-20,2022,Listing Misrepresentation,Low,Closed,Compliance Team,7,43.96,0,No Action,1
V01152,71,2024-07-03,2024,Policy Breach,Medium,Closed,System Detection,10,979.79,1,No Action,1
V01153,71,2024-09-16,2024,Fraud Suspicion,High,Open,Compliance Team,6,3431.1,1,Seller Suspended,1
V01154,71,2024-05-18,2024,Policy Breach,High,Escalated,System Detection,6,3598.0,1,Payout Hold,0
V01155,71,2024-01-23,2024,Late Fulfillment,Low,Open,Compliance Team,9,20.47,0,Listing Removed,1
V01156,71,2025-02-16,2025,Policy Breach,Critical,Open,User,6,4409.12,0,Payout Hold,1
V01157,71,2025-01-20,2025,Policy Breach,Medium,Closed,Compliance Team,10,682.9,0,Warning Issued,1
V01158,72,2021-06-27,2021,Late Fulfillment,Critical,Under Investigation,User,13,3143.35,0,Seller Suspended,1
V01159,72,2021-01-02,2021,Product Quality Issue,Critical,Escalated,Internal Audit,19,4214.67,0,Payout Hold,1
V01160,72,2021-04-20,2021,Policy Breach,High,Closed,Compliance Team,14,1480.96,1,Listing Removed,1
V01161,72,2022-09-12,2022,Product Quality Issue,Medium,Closed,User,10,276.3,0,Seller Suspended,1
V01162,72,2022-03-13,2022,Product Quality Issue,Medium,Closed,User,4,1136.62,0,Seller Suspended,1
V01163,72,2022-04-11,2022,Late Fulfillment,Low,Closed,Internal Audit,2,301.88,1,No Action,1
V01164,72,2022-07-16,2022,Fraud Suspicion,High,Closed,Internal Audit,2,3906.46,1,Payout Hold,1
V01165,72,2023-12-04,2023,Product Quality Issue,Medium,Closed,Compliance Team,5,1115.94,0,No Action,1
V01166,72,2023-04-03,2023,Late Fulfillment,Medium,Escalated,User,9,723.22,0,No Action,0
V01167,72,2023-09-02,2023,Listing Misrepresentation,High,Under Investigation,System Detection,1,1334.32,0,Payout Hold,1
V01168,72,2024-03-01,2024,Product Quality Issue,High,Closed,User,12,3133.5,1,Listing Removed,1
V01169,72,2024-01-28,2024,Fraud Suspicion,High,Escalated,System Detection,5,1239.78,1,Seller Suspended,1
V01170,72,2024-10-19,2024,Late Fulfillment,Medium,Closed,Compliance Team,4,760.22,0,Listing Removed,1
V01171,72,2024-06-23,2024,Listing Misrepresentation,Critical,Open,User,13,2590.44,1,Payout Hold,1
V01172,72,2025-04-13,2025,Product Quality Issue,Low,Escalated,User,5,141.9,0,Warning Issued,1
V01173,72,2025-06-02,2025,Late Fulfillment,High,Closed,Compliance Team,11,2286.8,0,Payout Hold,1
V01174,72,2025-10-04,2025,Counterfeit Risk,Medium,Open,Compliance Team,5,456.14,0,Warning Issued,0
V01175,73,2021-03-01,2021,Listing Misrepresentation,High,Closed,Internal Audit,5,2402.47,0,Listing Removed,1
V01176,73,2021-02-19,2021,Late Fulfillment,Medium,Closed,User,15,1458.76,1,Warning Issued,1
V01177,73,2021-08-10,2021,Late Fulfillment,Medium,Escalated,Internal Audit,11,607.29,0,Warning Issued,0
V01178,73,2021-06-08,2021,Late Fulfillment,Low,Closed,User,5,208.72,0,Payout Hold,1
V01179,73,2021-05-25,2021,Regulatory Non-Compliance,Medium,Closed,User,13,1020.66,1,Warning Issued,1
V01180,73,2023-01-08,2023,Regulatory Non-Compliance,Medium,Closed,User,9,637.0,0,No Action,1
V01181,73,2023-05-15,2023,Fraud Suspicion,Critical,Open,User,10,6898.77,1,Listing Removed,0
V01182,73,2023-06-07,2023,Policy Breach,Low,Closed,User,16,570.68,0,No Action,1
V01183,73,2023-06-14,2023,Counterfeit Risk,High,Closed,User,5,1537.73,0,Listing Removed,1
V01184,73,2023-10-11,2023,Listing Misrepresentation,High,Open,System Detection,5,1792.64,0,Listing Removed,0
V01185,73,2023-06-23,2023,Regulatory Non-Compliance,Critical,Closed,Internal Audit,15,5031.29,0,Payout Hold,1
V01186,73,2024-09-21,2024,Product Quality Issue,Medium,Escalated,Internal Audit,3,1309.52,0,No Action,0
V01187,73,2024-02-18,2024,Late Fulfillment,High,Escalated,System Detection,5,2881.6,0,Payout Hold,1
V01188,73,2024-06-22,2024,Late Fulfillment,High,Escalated,Compliance Team,9,3082.19,0,No Action,0
V01189,73,2025-04-28,2025,Counterfeit Risk,High,Closed,User,5,2810.41,0,Listing Removed,1
V01190,73,2025-04-28,2025,Fraud Suspicion,High,Closed,User,11,3358.4,1,Payout Hold,1
V01191,73,2025-07-10,2025,Late Fulfillment,Medium,Closed,User,8,550.09,0,Warning Issued,1
V01192,73,2025-08-13,2025,Product Quality Issue,High,Open,User,18,2420.19,0,Listing Removed,0
V01193,73,2025-12-18,2025,Fraud Suspicion,High,Open,Internal Audit,5,1547.08,1,Listing Removed,1
V01194,74,2021-07-20,2021,Late Fulfillment,High,Open,Compliance Team,6,1414.9,0,Listing Removed,0
V01195,74,2022-10-01,2022,Product Quality Issue,Critical,Under Investigation,Compliance Team,2,4381.53,0,Payout Hold,1
V01196,74,2022-06-14,2022,Product Quality Issue,Low,Closed,User,5,429.97,0,Warning Issued,1
V01197,74,2022-04-07,2022,Late Fulfillment,High,Escalated,User,8,1384.84,0,Listing Removed,0
V01198,74,2022-02-14,2022,Product Quality Issue,Critical,Under Investigation,Compliance Team,8,5129.78,0,Payout Hold,0
V01199,74,2023-01-08,2023,Listing Misrepresentation,Low,Closed,User,12,302.05,0,Warning Issued,1
V01200,74,2023-02-24,2023,Fraud Suspicion,High,Escalated,Compliance Team,6,1160.94,1,Listing Removed,0
V01201,74,2023-07-16,2023,Policy Breach,Medium,Under Investigation,Internal Audit,1,422.15,0,Listing Removed,1
V01202,74,2023-03-01,2023,Fraud Suspicion,Critical,Closed,Compliance Team,15,7691.1,1,Seller Suspended,1
V01203,74,2023-07-24,2023,Counterfeit Risk,High,Under Investigation,User,10,2937.07,0,Payout Hold,0
V01204,74,2024-12-25,2024,Product Quality Issue,Medium,Closed,Compliance Team,9,597.25,0,Listing Removed,1
V01205,74,2024-05-20,2024,Policy Breach,Medium,Open,Compliance Team,1,1360.93,0,No Action,0
V01206,74,2024-12-26,2024,Product Quality Issue,Low,Closed,User,9,177.96,0,No Action,1
V01207,74,2025-05-13,2025,Late Fulfillment,Low,Closed,System Detection,9,560.74,0,Payout Hold,1
V01208,74,2025-11-28,2025,Regulatory Non-Compliance,Medium,Under Investigation,User,9,534.97,0,No Action,0
V01209,74,2025-08-14,2025,Policy Breach,Critical,Escalated,System Detection,7,3562.1,0,Listing Removed,1
V01210,75,2021-05-06,2021,Policy Breach,High,Open,System Detection,7,2383.29,0,Listing Removed,1
V01211,75,2021-09-17,2021,Late Fulfillment,Critical,Under Investigation,Internal Audit,5,5503.2,0,Payout Hold,0
V01212,75,2022-02-13,2022,Listing Misrepresentation,Low,Closed,User,9,385.46,0,Warning Issued,1
V01213,75,2022-10-20,2022,Fraud Suspicion,Critical,Under Investigation,Internal Audit,15,5929.43,1,Seller Suspended,0
V01214,75,2022-11-18,2022,Fraud Suspicion,Critical,Open,Compliance Team,2,3156.32,1,Payout Hold,1
V01215,75,2022-07-03,2022,Late Fulfillment,Low,Closed,User,10,243.81,1,No Action,1
V01216,75,2022-09-13,2022,Policy Breach,Medium,Open,User,1,568.46,0,No Action,0
V01217,75,2024-06-17,2024,Listing Misrepresentation,High,Closed,User,7,2244.17,1,Listing Removed,1
V01218,75,2024-03-06,2024,Fraud Suspicion,Medium,Closed,User,16,620.13,1,Listing Removed,1
V01219,75,2024-04-07,2024,Fraud Suspicion,Critical,Open,Compliance Team,17,7100.74,1,Seller Suspended,1
V01220,75,2024-08-01,2024,Listing Misrepresentation,Low,Closed,Internal Audit,8,549.78,0,Warning Issued,1
V01221,75,2024-03-02,2024,Listing Misrepresentation,Low,Closed,Compliance Team,15,365.23,0,Warning Issued,1
V01222,75,2024-04-09,2024,Counterfeit Risk,High,Escalated,Compliance Team,16,2454.37,0,Payout Hold,0
V01223,75,2025-03-27,2025,Fraud Suspicion,Critical,Closed,System Detection,11,4494.18,1,Listing Removed,1
V01224,75,2025-05-11,2025,Product Quality Issue,Medium,Closed,Compliance Team,1,1484.82,0,Listing Removed,1
V01225,75,2025-06-16,2025,Regulatory Non-Compliance,High,Escalated,Internal Audit,4,2883.81,0,Payout Hold,1
V01226,75,2025-01-06,2025,Late Fulfillment,Medium,Escalated,User,11,1461.81,0,No Action,1
V01227,75,2025-03-11,2025,Product Quality Issue,Critical,Escalated,Internal Audit,9,3750.47,0,Listing Removed,0
V01228,75,2025-05-18,2025,Listing Misrepresentation,Medium,Closed,System Detection,20,1374.19,0,Warning Issued,1
V01229,76,2021-09-24,2021,Late Fulfillment,Low,Closed,User,11,503.46,0,No Action,1
V01230,76,2021-07-23,2021,Product Quality Issue,High,Open,Compliance Team,4,1734.08,0,Payout Hold,1
V01231,76,2021-01-24,2021,Product Quality Issue,Medium,Closed,Internal Audit,15,599.94,0,Payout Hold,1
V01232,76,2022-09-07,2022,Late Fulfillment,Critical,Open,Compliance Team,4,4715.7,0,Listing Removed,1
V01233,76,2022-11-03,2022,Listing Misrepresentation,Critical,Under Investigation,Internal Audit,7,6703.96,0,Seller Suspended,0
V01234,76,2023-07-27,2023,Listing Misrepresentation,Medium,Closed,User,3,775.51,0,Warning Issued,1
V01235,76,2023-12-05,2023,Fraud Suspicion,High,Closed,Compliance Team,17,2737.81,1,Payout Hold,1
V01236,76,2023-04-16,2023,Product Quality Issue,Low,Closed,Compliance Team,14,494.35,0,Warning Issued,1
V01237,76,2023-11-21,2023,Policy Breach,High,Escalated,User,16,3109.8,0,Payout Hold,0
V01238,76,2023-06-11,2023,Fraud Suspicion,High,Escalated,System Detection,2,2633.94,1,Seller Suspended,0
V01239,76,2024-08-17,2024,Late Fulfillment,Medium,Under Investigation,User,5,947.28,0,Payout Hold,0
V01240,76,2025-03-13,2025,Fraud Suspicion,Critical,Under Investigation,Compliance Team,12,7236.85,1,Payout Hold,0
V01241,76,2025-03-08,2025,Product Quality Issue,High,Open,System Detection,11,3359.05,0,No Action,0
V01242,76,2025-02-18,2025,Fraud Suspicion,High,Open,Internal Audit,7,3367.33,1,Payout Hold,0
V01243,76,2025-02-17,2025,Policy Breach,Critical,Open,User,13,2538.74,0,Seller Suspended,1
V01244,76,2025-10-02,2025,Fraud Suspicion,High,Closed,User,11,2664.51,1,Listing Removed,1
V01245,76,2025-04-08,2025,Late Fulfillment,High,Closed,System Detection,8,2984.06,0,Seller Suspended,1
V01246,77,2021-04-23,2021,Listing Misrepresentation,Medium,Under Investigation,System Detection,10,767.21,0,Listing Removed,0
V01247,77,2022-06-12,2022,Product Quality Issue,Low,Closed,User,14,60.94,0,Warning Issued,1
V01248,77,2022-04-04,2022,Late Fulfillment,Medium,Open,System Detection,2,647.86,0,No Action,0
V01249,77,2022-02-17,2022,Late Fulfillment,High,Escalated,Compliance Team,5,1821.55,0,Listing Removed,0
V01250,77,2022-09-18,2022,Late Fulfillment,Critical,Under Investigation,User,16,5158.69,0,Payout Hold,0
V01251,77,2023-04-21,2023,Policy Breach,High,Open,User,11,2331.91,0,Payout Hold,1
V01252,77,2024-12-02,2024,Listing Misrepresentation,Critical,Under Investigation,System Detection,6,3281.68,0,Seller Suspended,1
V01253,77,2024-05-12,2024,Late Fulfillment,Medium,Closed,User,13,1201.6,0,Warning Issued,1
V01254,77,2024-12-28,2024,Late Fulfillment,Low,Escalated,System Detection,9,287.86,0,No Action,0
V01255,78,2021-06-19,2021,Policy Breach,Medium,Closed,System Detection,10,1387.52,0,Warning Issued,1
V01256,78,2022-02-17,2022,Product Quality Issue,High,Open,User,15,1994.28,0,Seller Suspended,0
V01257,78,2022-03-27,2022,Fraud Suspicion,Critical,Open,Internal Audit,13,6563.76,1,Payout Hold,1
V01258,78,2022-01-15,2022,Late Fulfillment,High,Escalated,User,14,3181.47,0,Listing Removed,0
